ทำเนียบท้องที่,Unnamed: 1,Unnamed: 2,Unnamed: 3
รหัสจังหวัด 2 หลัก // อำเภอ 2 หลัก // ตำบล 2 หลัก,,,
ข้อมูล ณ วันที่ 1 กันยายน 2566,,,
,,,
รหัสจังหวัด 2 หลัก//อำเภอ 4 หลัก//ตำบล 6 หลัก,จังหวัด/อำเภอ/ตำบล ภาษาไทย,จังหวัด/อำเภอ/ตำบล ภาษาอังกฤษ,ปีเดือนวันที่จำหน่าย
35019900,ทรายมูล*,Sai Mun,25490101
35020000,ทรายมูล,Sai Mun,0
35020100,ทรายมูล,Sai Mun,0
35020200,ดู่ลาด,Du Lat,0
35020300,ดงมะไฟ,Dong Mafai,0
35020400,นาเวียง,Na Wiang,0
35020500,ไผ่,Phai,0
35030000,กุดชุม,Kut Chum,0
35030100,กุดชุม,Kut Chum,0
35030200,โนนเปือย,Non Pueai,0
35030300,กำแมด,Kammaet,0
35030400,นาโส่,Na So,0
35030500,ห้วยแก้ง,Huai Kaeng,0
35030600,หนองหมี,Nong Mi,0
35030700,โพนงาม,Phon Ngam,0
35030800,คำน้ำสร้าง,Kham Nam Sang,0
35030900,หนองแหน,Nong Nae,0
35040000,คำเขื่อนแก้ว,Kham Khuean Kaeo,0
35040100,ลุมพุก,Lumphuk,0
35040200,ย่อ,Yo,0
35040300,สงเปือย,Song Pueai,0
35040400,โพนทัน,Phon Than,0
35040500,ทุ่งมน,Thung Mon,0
35040600,นาคำ,Na Kham,0
35040700,ดงแคนใหญ่,Dong Khaen Yai,0
35040800,กู่จาน,Ku Chan,0
35040900,นาแก,Na Kae,0
35041000,กุดกุง,Kut Kung,0
35041100,เหล่าไฮ,Lao Hai,0
35041200,แคนน้อย,Khaen Noi,0
35041300,ดงเจริญ,Dong Charoen,0
35050000,ป่าติ้ว,Pa Tio,0
35050100,โพธิ์ไทร,Pho Sai,0
35050200,กระจาย,Krachai,0
35050300,โคกนาโก,Khok Na Ko,0
35050400,เชียงเพ็ง,Chiang Pheng,0
35050500,ศรีฐาน,Si Than,0
35060000,มหาชนะชัย,Maha Chana Chai,0
35060100,ฟ้าหยาด,Fa Yat,0
35060200,หัวเมือง,Hua Mueang,0
35060300,คูเมือง,Khu Mueang,0
35060400,ผือฮี,Phue Hi,0
35060500,บากเรือ,Bak Ruea,0
35060600,ม่วง,Muang,0
35060700,โนนทราย,Non Sai,0
35060800,บึงแก,Bueng Kae,0
35060900,พระเสาร์,Phra Sao,0
35061000,สงยาง,Song Yang,0
35069600,ค้อวัง*,Kho Wang,25490101
35069700,น้ำอ้อม*,Nam Om,25490101
35069800,กุดน้ำใส*,Kut Nam Sai,25490101
35069900,ฟ้าห่วน*,Fa Huan,25490101
35070000,ค้อวัง,Kho Wang,0
35070100,ฟ้าห่วน,Fa Huan,0
35070200,กุดน้ำใส,Kut Nam Sai,0
35070300,น้ำอ้อม,Nam Om,0
35070400,ค้อวัง,Kho Wang,0
35080000,เลิงนกทา,Loeng Nok Tha,0
35080100,น้ำคำ*,Nam Kham,25490101
35080200,บุ่งค้า,Bung Kha,0
35080300,สวาท,Sawat,0
35080400,ส้มผ่อ*,Som Pho,25490101
35080500,ห้องแซง,Hong Saeng,0
35080600,สามัคคี,Samakkhi,0
35080700,กุดเชียงหมี,Kut Chiang Mi,0
35080800,คำเตย*,Kham Toei,25490101
35080900,คำไผ่*,Kham Phai,25490101
35081000,สามแยก,Sam Yaek,0
35081100,กุดแห่,Kut Hae,0
35081200,โคกสำราญ,Khok Samran,0
35081300,สร้างมิ่ง,Sang Ming,0
35081400,ศรีแก้ว,Si Kaeo,0
35081500,ไทยเจริญ*,Thai Charoen,25490101
35089500,ไทยเจริญ*,Thai Charoen,25490101
35089600,คำไผ่*,Kham Phai,25490101
35089700,คำเตย*,Kham Toei,25490101
35089800,ส้มผ่อ*,Som Pho,25490101
35089900,น้ำคำ*,Nam Kham,25490101
35090000,ไทยเจริญ,Thai Charoen,0
35090100,ไทยเจริญ,Thai Charoen,0
35090200,น้ำคำ,Nam Kham,0
35090300,ส้มผ่อ,Sompho,0
35090400,คำเตย,Kham Toei,0
35090500,คำไผ่,Kham Phai,0
36000000,ชัยภูมิ,Chaiyaphum,0
36010000,เมืองชัยภูมิ,Mueang Chaiyaphum,0
36010100,ในเมือง,Nai Mueang,0
36010200,รอบเมือง,Rop Mueang,0
36010300,โพนทอง,Phon Thong,0
36010400,นาฝาย,Na Fai,0
36010500,บ้านค่าย,Ban Khai,0
36010600,กุดตุ้ม,Kut Tum,0
36010700,ชีลอง,Chi Long,0
36010800,บ้านเล่า,Ban Lao,0
36010900,นาเสียว,Na Siao,0
36011000,หนองนาแซง,Nong Na Saeng,0
36011100,ลาดใหญ่,Lat Yai,0
36011200,หนองไผ่,Nong Phai,0
36011300,ท่าหินโงม,Tha Hin Ngom,0
36011400,ห้วยต้อน,Huai Ton,0
36011500,ห้วยบง,Huai Bong,0
36011600,โนนสำราญ,Non Samran,0
36011700,โคกสูง,Khok Sung,0
36011800,บุ่งคล้า,Bung Khla,0
36011900,ซับสีทอง,Sap Si Thong,0
36019800,เจาทอง*,Chao Thong,25490101
36019900,บ้านเจียง*,Ban Chiang,25490101
36020000,บ้านเขว้า,Ban Khwao,0
36020100,บ้านเขว้า,Ban Khwao,0
36020200,ตลาดแร้ง,Talat Raeng,0
36020300,ลุ่มลำชี,Lum Lam Chi,0
36020400,ชีบน,Chi Bon,0
36020500,ภูแลนคา,Phu Laen Kha,0
36020600,โนนแดง,Non Daeng,0
36030000,คอนสวรรค์,Khon Sawan,0
36030100,คอนสวรรค์,Khon Sawan,0
36030200,ยางหวาย,Yang Wai,0
36030300,ช่องสามหมอ,Chong Sam Mo,0
36030400,โนนสะอาด,Non Sa-at,0
36030500,ห้วยไร่,Huai Rai,0
36030600,บ้านโสก,Ban Sok,0
36030700,โคกมั่งงอย,Khok Mang Ngoi,0
36030800,หนองขาม,Nong Kham,0
36030900,ศรีสำราญ,Si Samran,0
36040000,เกษตรสมบูรณ์,Kaset Sombun,0
36040100,บ้านยาง,Ban Yang,0
36040200,บ้านหัน,Ban Han,0
36040300,บ้านเดื่อ,Ban Duea,0
36040400,บ้านเป้า,Ban Pao,0
36040500,กุดเลาะ,Kut Lo,0
36040600,โนนกอก,Non Kok,0
36040700,สระโพนทอง,Sa Phon Thong,0
36040800,หนองข่า,Nong Kha,0
36040900,หนองโพนงาม,Nong Phon Ngam,0
36041000,บ้านบัว,Ban Bua,0
36041100,ซับสีทอง*,Sap Si Thong,25490101
36041200,โนนทอง,Non Thong,0
36050000,หนองบัวแดง,Nong Bua Daeng,0
36050100,หนองบัวแดง,Nong Bua Daeng,0
36050200,กุดชุมแสง,Kut Chum Saeng,0
36050300,ถ้ำวัวแดง,Tham Wua Daeng,0
36050400,นางแดด,Nang Daet,0
36050500,บ้านเจียง*,Ban Chiang,25490101
36050600,เจาทอง*,Chao Thong,25490101
36050700,หนองแวง,Nong Waeng,0
36050800,คูเมือง,Khu Mueang,0
36050900,ท่าใหญ่,Tha Yai,0
36051000,วังทอง*,Wang Thong,25490101
36051100,วังชมภู,Wang Chomphu,0
36059800,เจาทอง*,Chao Thong,25490101
36059900,บ้านเจียง*,Ban Chiang,25490101
36060000,จัตุรัส,Chatturat,0
36060100,บ้านกอก,Ban Kok,0
36060200,หนองบัวบาน,Nong Bua Ban,0
36060300,บ้านขาม,Ban Kham,0
36060400,หนองฉิม*,Nong Chim,25490101
36060500,กุดน้ำใส,Kut Nam Sai,0
36060600,หนองโดน,Nong Don,0
36060700,ละหาน,Lahan,0
36060800,ตาเนิน*,Ta Noen,25490101
36060900,กะฮาด*,Kahat,25490101
36061000,หนองบัวใหญ่,Nong Bua Yai,0
36061100,หนองบัวโคก,Nong Bua Khok,0
36061200,ท่ากูบ*,Tha Kup,25490101
36061300,ส้มป่อย,Sompoi,0
36061400,ซับใหญ่*,Sap Yai,25490101
36061500,รังงาม*,Rang Ngam,25490101
36061600,ตะโกทอง*,Tako Thong,25490101
36070000,บำเหน็จณรงค์,Bamnet Narong,0
36070100,บ้านชวน,Ban Chuan,0
36070200,บ้านเพชร,Ban Phet,0
36070300,บ้านตาล,Ban Tan,0
36070400,หัวทะเล,Hua Thale,0
36070500,โคกเริงรมย์,Khok Roeng Rom,0
36070600,เกาะมะนาว,Ko Manao,0
36070700,โคกเพชรพัฒนา,Khok Phet Phatthana,0
36079600,บ้านไร่*,Ban Rai,25490101
36079700,นายางกลัก*,Na Yang Klak,25490101
36079800,ห้วยยายจิ๋ว*,Huai Yai Chio,25490101
36079900,วะตะแบก*,Wa Tabaek,25490101
36080000,หนองบัวระเหว,Nong Bua Rawe,0
36080100,หนองบัวระเหว,Nong Bua Rawe,0
36080200,วังตะเฆ่,Wang Takhe,0
36080300,ห้วยแย้,Huai Yae,0
36080400,โคกสะอาด,Khok Sa-at,0
36080500,โสกปลาดุก,Sok Pla Duk,0
36090000,เทพสถิต,Thep Sathit,0
36090100,วะตะแบก,Wa Tabaek,0
36090200,ห้วยยายจิ๋ว,Huai Yai Chio,0
36090300,นายางกลัก,Na Yang Klak,0
36090400,บ้านไร่,Ban Rai,0
36090500,โป่งนก,Pong Nok,0
36100000,ภูเขียว,Phu Khiao,0
36100100,ผักปัง,Phak Pang,0
36100200,กวางโจน,Kwang Chon,0
36100300,หนองคอนไทย,Nong Khon Thai,0
36100400,บ้านแก้ง,Ban Kaeng,0
36100500,กุดยม,Kut Yom,0
36100600,บ้านเพชร,Ban Phet,0
36100700,โคกสะอาด,Khok Sa-at,0
36100800,หนองตูม,Nong Tum,0
36100900,โอโล,Olo,0
36101000,ธาตุทอง,That Thong,0
36101100,บ้านดอน,Ban Don,0
36110000,บ้านแท่น,Ban Thaen,0
36110100,บ้านแท่น,Ban Thaen,0
36110200,สามสวน,Sam Suan,0
36110300,สระพัง,Sa Phang,0
36110400,บ้านเต่า,Ban Tao,0
36110500,หนองคู,Nong Khu,0
36120000,แก้งคร้อ,Kaeng Khro,0
36120100,ช่องสามหมอ,Chong Sam Mo,0
36120200,หนองขาม,Nong Kham,0
36120300,นาหนองทุ่ม,Na Nong Thum,0
36120400,บ้านแก้ง,Ban Kaeng,0
36120500,หนองสังข์,Nong Sang,0
36120600,หลุบคา,Lup Kha,0
36120700,โคกกุง,Khok Kung,0
36120800,เก่าย่าดี,Kao Ya Di,0
36120900,ท่ามะไฟหวาน,Tha Mafai Wan,0
36121000,หนองไผ่,Nong Phai,0
36130000,คอนสาร,Khon San,0
36130100,คอนสาร,Khon San,0
36130200,ทุ่งพระ,Thung Phra,0
36130300,โนนคูณ,Non Khun,0
36130400,ห้วยยาง,Huai Yang,0
36130500,ทุ่งลุยลาย,Thung Luilai,0
36130600,ดงบัง,Dong Bang,0
36130700,ทุ่งนาเลา,Thung Na Lao,0
36130800,ดงกลาง,Dong Klang,0
36140000,ภักดีชุมพล,Phakdi Chumphon,0
36140100,บ้านเจียง,Ban Chiang,0
36140200,เจาทอง,Chao Thong,0
36140300,วังทอง,Wang Thong,0
36140400,แหลมทอง,Laem Thong,0
36150000,เนินสง่า,Noen Sa-nga,0
36150100,หนองฉิม,Nong Chim,0
36150200,ตาเนิน,Ta Noen,0
36150300,กะฮาด,Kahat,0
36150400,รังงาม,Rang Ngam,0
36160000,ซับใหญ่,Sap Yai,0
36160100,ซับใหญ่,Sap Yai,0
36160200,ท่ากูบ,Tha Kup,0
36160300,ตะโกทอง,Tako Thong,0
36510000,เมืองชัยภูมิ (สาขาตำบลโนนสำราญ)*,Mueang Chaiyaphum (Non Samran Branch),25490101
36520000,สาขาตำบลบ้านหว่าเฒ่า*,Ban Wa Thao Branch,25490101
36530000,หนองบัวแดง (สาขาตำบลวังชมภู)*,Nong Bua Daeng (Wang Chomphu Branch),25490101
36540000,กิ่งอำเภอซับใหญ่ (สาขาตำบลซับใหญ่)*,Sap Yai Minor District (Sap Yai Branch),25490101
36550000,สาขาตำบลโคกเพชร*,Khok Phet Branch,25490101
36560000,เทพสถิต (สาขาตำบลนายางกลัก)*,Thep Sathit (Na Yang Klak Branch),25490101
36570000,บ้านแท่น (สาขาตำบลบ้านเต่า)*,Ban Thaen (Ban Tao Branch),25490101
36580000,แก้งคร้อ (สาขาตำบลท่ามะไฟหวาน)*,Kaeng Khro (Tha Mafai Wan Branch),25490101
36590000,คอนสาร (สาขาตำบลโนนคูณ)*,Khon San (Non Khun Branch),25490101
37000000,อำนาจเจริญ,Amnat Charoen,0
37010000,เมืองอำนาจเจริญ,Mueang Amnat Charoen,0
37010100,บุ่ง,Bung,0
37010200,ไก่คำ,Kai Kham,0
37010300,นาจิก,Na Chik,0
37010400,ปลาค้าว,Pla Khao,0
37010500,เหล่าพรวน,Lao Phruan,0
37010600,สร้างนกทา,Sang Nok Tha,0
37010700,คึมใหญ่,Khuem Yai,0
37010800,นาผือ,Na Phue,0
37010900,น้ำปลีก,Nam Plik,0
37011000,นาวัง,Na Wang,0
37011100,นาหมอม้า,Na Mo Ma,0
37011200,โนนโพธิ์,Non Pho,0
37011300,โนนหนามแท่ง,Non Namthaeng,0
37011400,ห้วยไร่,Huai Rai,0
37011500,หนองมะแซว,Nong Masaeo,0
37011600,กุดปลาดุก,Kut Pla Duk,0
37011700,ดอนเมย,Don Moei,0
37011800,นายม,Na Yom,0
37011900,นาแต้,Na Tae,0
37019000,โพนทอง*,Phon Thong,25490101
37019100,ดงมะยาง*,Dong Mayang,25490101
37019200,เปือย*,Pueai,25490101
37019300,หนองไฮ*,Nong Hai,25490101
37019400,นาเวียง*,Na Wiang,25490101
37019500,ไร่ขี*,Rai Khi,25490101
37019600,ไร่สีสุก*,Rai Si Suk,25490101
37019700,เสนางคนิคม*,Senangkhanikhom,25490101
37019800,อำนาจ*,Amnat,25490101
37019900,ดงบัง*,Dong Bang,25490101
37020000,ชานุมาน,Chanuman,0
37020100,ชานุมาน,Chanuman,0
37020200,โคกสาร,Khok San,0
37020300,คำเขื่อนแก้ว,Kham Khuean Kaeo,0
37020400,โคกก่ง,Khok Kong,0
37020500,ป่าก่อ,Pa Ko,0
37029900,หนองข่า*,Nong Kha,25490101
37030000,ปทุมราชวงศา,Pathum Ratchawongsa,0
37030100,หนองข่า,Nong Kha,0
37030200,คำโพน,Kham Phon,0
37030300,นาหว้า,Na Wa,0
37030400,ลือ,Lue,0
37030500,ห้วย,Huai,0
37030600,โนนงาม,Non Ngam,0
37030700,นาป่าแซง,Na Pa Saeng,0
37040000,พนา,Phana,0
37040100,พนา,Phana,0
37040200,จานลาน,Chan Lan,0
37040300,ไม้กลอน,Mai Klon,0
37040400,พระเหลา,Phra Lao,0
37049700,นาหว้า*,Na Wa,25490101
37049800,ลือ*,Lue,25490101
37049900,ห้วย*,Huai,25490101
37050000,เสนางคนิคม,Senangkhanikhom,0
37050100,เสนางคนิคม,Senangkhanikhom,0
37050200,โพนทอง,Phon Thong,0
37050300,ไร่สีสุก,Rai Si Suk,0
37050400,นาเวียง,Na Wiang,0
37050500,หนองไฮ,Nong Hai,0
37050600,หนองสามสี,Nong Sam Si,0
37060000,หัวตะพาน,Hua Taphan,0
37060100,หัวตะพาน,Hua Taphan,0
37060200,คำพระ,Kham Phra,0
37060300,เค็งใหญ่,Kheng Yai,0
37060400,หนองแก้ว,Nong Kaeo,0
37060500,โพนเมืองน้อย,Phon Mueang Noi,0
37060600,สร้างถ่อน้อย,Sang Tho Noi,0
37060700,จิกดู่,Chik Du,0
37060800,รัตนวารี,Rattanawari,0
37070000,ลืออำนาจ,Lue Amnat,0
37070100,อำนาจ,Amnat,0
37070200,ดงมะยาง,Dong Mayang,0
37070300,เปือย,Pueai,0
37070400,ดงบัง,Dong Bang,0
37070500,ไร่ขี,Rai Khi,0
37070600,แมด,Maet,0
37070700,โคกกลาง,Khok Klang,0
38000000,บึงกาฬ,Bueng Kan,0
38010000,เมืองบึงกาฬ,Mueang Bueng Kan,0
38010100,บึงกาฬ,Bueng Kan,0
38010200,โนนสมบูรณ์,Non Sombun,0
38010300,โนนสว่าง,Non Sawang,0
38010400,หอคำ,Ho Kham,0
38010500,หนองเลิง,Nong Loeng,0
38010600,โคกก่อง,Khok Kong,0
38010700,นาสวรรค์,Na Sawan,0
38010800,ไคสี,Khai Si,0
38010900,ชัยพร,Chaiyaphon,0
38011000,วิศิษฐ์,Wisit,0
38011100,คำนาดี,Kham Na Di,0
38011200,โป่งเปือย,Pong Pueai,0
38020000,พรเจริญ,Phon Charoen,0
38020100,ศรีชมภู,Si Chomphu,0
38020200,ดอนหญ้านาง,Don Ya Nang,0
38020300,พรเจริญ,Phon Charoen,0
38020400,หนองหัวช้าง,Nong Hua Chang,0
38020500,วังชมภู,Wang Chomphu,0
38020600,ป่าแฝก,Pa Faek,0
38020700,ศรีสำราญ,Si Samran,0
38030000,โซ่พิสัย,So Phisai,0
38030100,โซ่,So,0
38030200,หนองพันทา,Nong Phan Tha,0
38030300,ศรีชมภู,Si Chomphu,0
38030400,คำแก้ว,Kham Kaeo,0
38030500,บัวตูม,Bua Tum,0
38030600,ถ้ำเจริญ,Tham Charoen,0
38030700,เหล่าทอง,Lao Thong,0
38040000,เซกา,Seka,0
38040100,เซกา,Seka,0
38040200,ซาง,Sang,0
38040300,ท่ากกแดง,Tha Kok Daeng,0
38040400,บ้านต้อง,Ban Tong,0
38040500,ป่งไฮ,Pong Hai,0
38040600,น้ำจั้น,Nam Chan,0
38040700,ท่าสะอาด,Tha Sa-at,0
38040800,หนองทุ่ม,Nong Thum,0
38040900,โสกก่าม,Sok Kam,0
38050000,ปากคาด,Pak Khat,0
38050100,ปากคาด,Pak Khat,0
